"Time","Joystick Btn Port 0","Joystick Btn Port 1","X Offset","Y Offset","Light","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Drive current","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","Auto state","Selected auto routine","hanger state","hanger current amps","Gear state","Gear indexer current draw","Gear inputs: manualRelease, intaing, autoRelease","FlywheelRate","Flywheel voltage","Flywheel current","FlywheelState","SpeedSetpoint","Conveyor curr","leftAgitator curr","RightAgitator curr",
"241.552308","0","0","-0.293971","1.713867","0","-73.872070","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.347467","Disabled","","","-0.019531","0.015625","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"241.597944","0","0","-0.524202","1.468506","0","-73.872070","0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.347467","Disabled","","","-0.027344","0.019531","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"241.630562","0","0","-0.354903","1.485596","0","-73.872070","0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.353750","Disabled","","","-0.023438","0.015625","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"241.673453","0","0","-0.583188","1.682129","0","-73.872070","0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.353750","Disabled","","","-0.027344","0.015625","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"241.855601","0","0","-0.398165","1.435547","0","-73.872070","0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.347467","Disabled","","","-0.031250","0.015625","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.125000","0.000000",
"243.483970","40","0","-0.256292","1.483154","0","-73.828125","0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.347467","Disabled","","Button event port 0 button 7 pressed 1","-0.027344","0.015625","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"243.555171","40","0","-0.201678","1.483154","0","-73.828125","0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.019531","0.015625","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"243.651759","0","0","-0.098993","2.025146","0","-73.828125","0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","Button event port 0 button 7 pressed 0","-0.027344","0.015625","1.003906","0","B No Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"243.696929","0","0","-0.015830","2.025146","0","-73.828125","0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","","-0.023438","0.015625","0.996094","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"243.770823","0","0","-0.303193","1.484375","0","-73.828125","0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.322337","Disabled","","","-0.027344","0.015625","0.988281","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"243.848977","0","0","-0.175763","1.467285","0","-73.828125","0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","","-0.023438","0.015625","1.007812","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"243.920183","0","0","-0.072546","2.155761","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","","-0.023438","0.019531","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"243.984792","10","0","-0.349144","1.646728","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","Button event port 0 button 5 pressed 1","-0.023438","0.019531","1.000000","0","R No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"244.045963","10","0","-0.208699","2.009277","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.347467","Disabled","","","-0.023438","0.011719","1.003906","0","R No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.104007","10","0","-0.102703","1.468506","0","-73.828125","-0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.328620","Disabled","","","-0.027344","0.015625","1.003906","0","R No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.150439","0","0","-0.075525","1.468506","0","-73.828125","-0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","Button event port 0 button 5 pressed 0","-0.023438","0.011719","0.996094","0","R No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.198027","0","0","0.008648","2.025146","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.023438","0.015625","1.003906","0","R No Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.242917","0","0","-0.288700","1.666260","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.023438","0.019531","1.000000","0","R No Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"244.291406","0","0","-0.522484","1.484375","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.023438","0.015625","1.003906","0","R No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.125000","0.125000",
"244.339474","0","0","-0.713472","1.646728","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.023438","0.019531","1.003906","0","R No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"244.390821","0","0","-0.871884","1.435547","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","","-0.031250","0.015625","1.011719","0","R No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.435993","0","0","-0.996608","1.516113","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.027344","0.011719","1.000000","0","R No Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.490627","80","0","-0.741153","1.468506","0","-73.828125","0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","Button event port 0 button 8 pressed 1","-0.023438","0.019531","1.003906","0","R CitrusKpaGear Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.549433","0","0","-0.535968","2.026367","0","-73.828125","0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","Button event port 0 button 8 pressed 0","-0.019531","0.011719","1.003906","0","R CitrusKpaGear Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.125000","0.125000",
"244.608123","0","0","-0.724504","1.666260","0","-73.828125","-0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.023438","0.015625","1.000000","0","R CitrusKpaGear Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.677978","0","0","-0.877108","1.468506","0","-73.828125","-0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.334902","Disabled","","","-0.023438","0.011719","1.003906","0","R CitrusKpaGear Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"244.757658","0","0","-0.642503","1.484375","0","-73.828125","-0.121951","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.347467","Disabled","","","-0.023438","0.015625","0.996094","0","R CitrusKpaGear Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.821671","0","0","-0.812543","1.666260","0","-73.828125","-0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.341185","Disabled","","","-0.027344","0.019531","1.003906","0","R CitrusKpaGear Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"244.896592","0","0","-0.588337","2.076416","0","-73.828125","-0.060976","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.328620","Disabled","","","-0.027344","0.011719","1.003906","0","R CitrusKpaGear Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
"244.991228","0","0","-0.421696","1.484375","0","-73.828125","0.000000","76.279687","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.347467","Disabled","","","-0.023438","0.015625","0.996094","0","R CitrusKpaGear Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.125000",
