"Time","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","FlywheelRate","Flywheel voltage","SpeedSetpoint","Flywheel current",
"1.927655","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.857435","Disabled","","","0.000000","0.019531","0.988281","0.000000","0.000000","0.000000","0.125000",
"1.947802","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.007812","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"1.967844","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.987060","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.882564","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.007381","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.007812","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.027418","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.007812","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.045931","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.019531","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.067983","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.019531","0.984375","0.000000","0.000000","0.000000","0.000000",
"2.087012","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.007812","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.107684","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","-0.003906","0.019531","0.988281","0.000000","0.000000","0.000000","0.000000",
"2.127352","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.147119","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.015625","0.988281","0.000000","0.000000","0.000000","0.125000",
"2.169301","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.185451","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.206897","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.003906","0.019531","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.227371","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.007812","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.246806","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.266068","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.011719","0.988281","0.000000","0.000000","0.000000","0.125000",
"2.288396","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.019531","1.003906","0.000000","0.000000","0.000000","0.125000",
"2.307674","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.125000",
"2.327507","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.857435","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.346682","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.366996","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.387268","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","-0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.406629","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.425922","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.446168","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.466797","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.485566","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.506373","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.857435","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.526061","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.019531","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.546484","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.567004","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.586846","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.605999","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.627130","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.645914","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.669622","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.688280","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.007812","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.707497","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.019531","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.727223","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.746777","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.767408","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.007812","0.015625","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.788669","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.019531","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.812905","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.007812","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.833279","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.849861","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.007812","0.015625","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.875066","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.007812","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.892106","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.019531","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.908697","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.933676","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.949631","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"2.965941","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.019531","0.992188","0.000000","0.000000","0.000000","0.125000",
"2.987577","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.007812","0.019531","0.992188","0.000000","0.000000","0.000000","0.125000",
"3.008299","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.028732","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.019531","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.051975","-3555.615234","0.000000","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.068390","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.882564","Disabled","","","-0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"3.087907","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.107653","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.126808","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","-0.003906","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.145923","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.857435","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.166622","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.186770","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.207890","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.227856","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.247153","-3555.615234","-0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.267404","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.019531","0.992188","0.000000","0.000000","0.000000","0.125000",
"3.287432","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.019531","1.003906","0.000000","0.000000","0.000000","0.125000",
"3.310691","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
"3.326907","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.125000",
"3.346213","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.003906","0.015625","1.000000","0.000000","0.000000","0.000000","0.125000",
"3.366808","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
"3.386063","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.125000",
"3.406478","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.125000",
"3.425924","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.125000",
"3.445913","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.882564","Disabled","","","0.000000","0.015625","1.000000","0.000000","0.000000","0.000000","0.125000",
"3.466840","-3555.615234","0.060976","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.487454","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","-0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.506967","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","-0.007812","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.528103","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.007812","1.000000","0.000000","0.000000","0.000000","0.000000",
"3.547229","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.876282","Disabled","","","0.003906","0.019531","0.996094","0.000000","0.000000","0.000000","0.000000",
"3.572296","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"3.588468","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.019531","0.984375","0.000000","0.000000","0.000000","0.000000",
"3.610199","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.863717","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"3.631425","-3555.615234","-0.121951","11266.485649","0.000000","0.000000","0.000000","0.000000","0.000000","11.870000","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
