"Time","Joystick Btn Port 0","Joystick Btn Port 1","X Offset","Y Offset","Light","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Drive current","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","Auto state","Selected auto routine","hanger state","hanger current amps","Gear state","Gear indexer current draw","Gear inputs: manualRelease, intaing, autoRelease","FlywheelRate","Flywheel voltage","Flywheel current","FlywheelState","SpeedSetpoint","Conveyor curr","leftAgitator curr","RightAgitator curr",
"43.423267","0","0","0.019371","1.730957","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.460552","Disabled","","","-0.027344","0.003906","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"43.452808","0","0","-0.268539","1.778564","0","-0.131836","0.000000","-0.084752","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.460552","Disabled","","","-0.015625","0.007812","0.992188","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"44.699751","0","0","-0.509743","1.682129","0","-0.131836","-0.121951","-0.084752","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.460552","Disabled","","","-0.027344","0.031250","1.015625","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"44.751582","0","0","-0.638674","2.025146","0","-0.131836","-0.121951","-0.084752","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.460552","Disabled","","","-0.023438","0.003906","1.011719","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"44.782538","0","0","-0.803302","1.645508","0","-0.131836","0.182927","-0.084752","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.447987","Disabled","","","-0.042969","0.003906","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"44.826036","0","0","-0.637334","2.058105","0","-0.131836","0.182927","-0.092231","-0.049854","0.000000","0.000000","0.000000","0.000000","0.000000","12.454269","Disabled","","","-0.019531","0.031250","0.957031","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"44.884864","0","0","-0.497931","1.761474","0","-0.131836","-0.121951","-0.092231","-0.049854","0.000000","0.000000","0.000000","0.000000","0.000000","12.460552","Disabled","","","-0.023438","-0.003906","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"44.944051","0","0","-0.689410","1.630859","0","-0.131836","-0.121951","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.031250","0.039062","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"44.993822","0","0","-0.848804","1.761474","0","-0.131836","-0.182927","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.007812","1.011719","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.065786","0","0","-0.671761","2.156982","0","-0.131836","-0.243902","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.435422","Disabled","","","-0.027344","0.011719","1.000000","0","B No Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.142048","0","0","-0.516748","1.762695","0","-0.131836","-0.243902","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.447987","Disabled","","","0.042969","0.027344","0.941406","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.200633","0","0","-0.702796","1.630859","0","-0.131836","-0.243902","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.447987","Disabled","","","-0.039062","0.023438","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.243227","0","0","-0.855472","1.468506","0","-0.131836","-0.243902","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.023438","1.015625","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.282588","0","0","-0.981459","1.500244","0","-0.131836","0.000000","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.007812","0.988281","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.308866","0","0","-1.083497","1.761474","0","-0.131836","0.000000","-0.092231","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.015625","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.360396","0","0","-1.169736","1.666260","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.015625","1.007812","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.462209","0","0","-1.231716","1.484375","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.454269","Disabled","","","-0.027344","0.019531","1.007812","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.562806","0","0","-1.286217","1.468506","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.027344","0.019531","1.003906","0","B No Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.606965","0","0","-1.327921","1.516113","0","-0.131836","-0.060976","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.447987","Disabled","","","-0.027344","0.023438","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.643126","0","0","-1.365998","1.646728","0","-0.131836","-0.060976","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.019531","0.011719","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.694675","0","0","-1.077346","1.451416","0","-0.131836","-0.060976","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.435422","Disabled","","","-0.023438","0.019531","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.727045","0","0","-0.950570","2.026367","0","-0.131836","-0.060976","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.027344","0.015625","1.007812","0","B No Auto","0","0","0","0.125000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.767393","0","0","-0.754301","1.746826","0","-0.131836","-0.060976","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.015625","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.801091","0","0","-0.580016","1.777344","0","-0.131836","-0.060976","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.435422","Disabled","","","-0.027344","0.015625","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.830588","0","0","-0.758340","1.467285","0","-0.131836","-0.060976","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.019531","0.019531","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.878593","0","0","-0.900463","1.451416","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.019531","0.996094","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.905871","0","0","-0.716144","1.452637","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.023438","0.011719","1.000000","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"45.959600","0","0","-0.870459","1.665039","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.447987","Disabled","","","-0.023438","0.019531","1.003906","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
"46.028219","0","0","-0.689522","1.468506","0","-0.131836","0.000000","-0.089738","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.441704","Disabled","","","-0.019531","0.015625","1.007812","0","B No Auto","0","0","0","0.000000","0 0 0","0.000000","0.000000","0.000000","1","0.000000","0.000000","0.000000","0.000000",
