"Time","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Drive current","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","FlywheelRate","Flywheel voltage","SpeedSetpoint","Flywheel current",
"0.761539","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.642743","Disabled","","","-0.003906","-0.039062","1.007812","0.000000","0.000000","0.000000","0.125000",
"0.795705","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.642743","Disabled","","","0.007812","-0.046875","0.980469","0.000000","0.000000","0.000000","0.125000",
"0.818197","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.655308","Disabled","","","0.003906","-0.042969","1.007812","0.000000","0.000000","0.000000","0.125000",
"0.842879","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.649026","Disabled","","","0.011719","-0.042969","0.992188","0.000000","0.000000","0.000000","0.125000",
"0.873335","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.661591","Disabled","","","0.003906","-0.046875","1.000000","0.000000","0.000000","0.000000","0.125000",
"0.896138","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.655308","Disabled","","","0.000000","-0.046875","0.992188","0.000000","0.000000","0.000000","0.125000",
"0.917648","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.649026","Disabled","","","0.000000","-0.042969","0.996094","0.000000","0.000000","0.000000","0.125000",
"0.942261","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.655308","Disabled","","","0.007812","-0.039062","0.996094","0.000000","0.000000","0.000000","0.125000",
"0.972760","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.642743","Disabled","","","0.000000","-0.046875","0.996094","0.000000","0.000000","0.000000","0.125000",
"0.997191","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.655308","Disabled","","","0.007812","-0.042969","0.996094","0.000000","0.000000","0.000000","0.125000",
"1.028951","13.886719","-0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.655308","Disabled","","","0.007812","-0.046875","0.992188","0.000000","0.000000","0.000000","0.125000",
"1.058078","13.886719","0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.649026","Disabled","","","-0.003906","-0.046875","0.992188","0.000000","0.000000","0.000000","0.125000",
"1.081755","13.886719","0.060976","0.959697","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.642743","Disabled","","","0.007812","-0.050781","0.996094","0.000000","0.000000","0.000000","0.125000",
